id,name,country_or_region,url,model,year_founded,beneficiaries_estimate,revenue_annual_usd_estimate,funding_sources,digital_signals,innovations,notes
0470,SOS Children Children Yemen,Yemen,https://www.sos-childrensvillages.org,residential care,2015,500,USD 2M,individuals;corporate;foundations;multilateral,online-donation,Yemeni SOS,
0471,SOS Children Children Sudan,Sudan,https://www.sos-childrensvillages.org,residential care,2003,500,USD 2M,individuals;corporate;foundations,online-donation,Sudanese SOS,
0472,SOS Children Children South Sudan,South Sudan,https://www.sos-childrensvillages.org,residential care,2011,500,USD 2M,individuals;corporate;foundations;multilateral,online-donation,South Sudanese SOS,
0473,SOS Children Children Somalia,Somalia,https://www.sos-childrensvillages.org,residential care,2015,200,USD 1M,individuals;corporate;foundations;multilateral,online-donation,Somali SOS,
0474,SOS Children Children Ethiopia,Ethiopia,https://www.sos-childrensvillages.org,residential care,1984,3k,USD 5M,individuals;corporate;foundations,online-donation,Ethiopian SOS,
0475,SOS Children Children Eritrea,Eritrea,https://www.sos-childrensvillages.org,residential care,2010,200,USD 1M,individuals;corporate;foundations,online-donation,Eritrean SOS,
0476,SOS Children Children Djibouti,Djibouti,https://www.sos-childrensvillages.org,residential care,2010,100,USD 1M,individuals;corporate;foundations,online-donation,Djiboutian SOS,
0477,SOS Children Children Madagascar,Madagascar,https://www.sos-childrensvillages.org,residential care,2002,1k,USD 2M,individuals;corporate;foundations,online-donation,Madagascar SOS,
0478,SOS Children Children Mauritius,Mauritius,https://www.sos-childrensvillages.org,residential care,2005,200,USD 1M,individuals;corporate;foundations,online-donation,Mauritian SOS,
0479,SOS Children Children Comoros,Comoros,https://www.sos-childrensvillages.org,residential care,2015,100,USD 1M,individuals;corporate;foundations,online-donation,Comorian SOS,
0480,SOS Children Children Mozambique,Mozambique,https://www.sos-childrensvillages.org,residential care,1989,2k,USD 3M,individuals;corporate;foundations,online-donation,Mozambican SOS,
0481,SOS Children Children Zimbabwe,Zimbabwe,https://www.sos-childrensvillages.org,residential care,1984,2k,USD 3M,individuals;corporate;foundations,online-donation,Zimbabwean SOS,
0482,SOS Children Children Zambia,Zambia,https://www.sos-childrensvillages.org,residential care,1999,1k,USD 2M,individuals;corporate;foundations,online-donation,Zambian SOS,
0483,SOS Children Children Malawi,Malawi,https://www.sos-childrensvillages.org,residential care,2003,1k,USD 2M,individuals;corporate;foundations,online-donation,Malawian SOS,
0484,SOS Children Children Botswana,Botswana,https://www.sos-childrensvillages.org,residential care,2005,200,USD 1M,individuals;corporate;foundations,online-donation,Botswanan SOS,
0485,SOS Children Children Namibia,Namibia,https://www.sos-childrensvillages.org,residential care,1986,1k,USD 2M,individuals;corporate;foundations,online-donation,Namibian SOS,
0486,SOS Children Children Eswatini,Eswatini,https://www.sos-childrensvillages.org,residential care,2005,200,USD 1M,individuals;corporate;foundations,online-donation,Eswatini SOS,
0487,SOS Children Children Lesotho,Lesotho,https://www.sos-childrensvillages.org,residential care,2005,200,USD 1M,individuals;corporate;foundations,online-donation,Lesotho SOS,
0488,SOS Children Children Angola,Angola,https://www.sos-childrensvillages.org,residential care,1990,2k,USD 3M,individuals;corporate;foundations,online-donation,Angolan SOS,
0489,SOS Children Children DR Congo,DR Congo,https://www.sos-childrensvillages.org,residential care,1980,2k,USD 3M,individuals;corporate;foundations,online-donation,Congolese SOS,
0490,SOS Children Children Republic of Congo,Republic of Congo,https://www.sos-childrensvillages.org,residential care,2000,500,USD 1M,individuals;corporate;foundations,online-donation,Congolese SOS Brazzaville,
0491,SOS Children Children Gabon,Gabon,https://www.sos-childrensvillages.org,residential care,2005,200,USD 1M,individuals;corporate;foundations,online-donation,Gabonese SOS,
0492,SOS Children Children Cameroon,Cameroon,https://www.sos-childrensvillages.org,residential care,1974,2k,USD 3M,individuals;corporate;foundations,online-donation,Cameroonian SOS,
0493,SOS Children Children Chad,Chad,https://www.sos-childrensvillages.org,residential care,2004,200,USD 1M,individuals;corporate;foundations,online-donation,Chadian SOS,
0494,SOS Children Children Niger,Niger,https://www.sos-childrensvillages.org,residential care,2006,200,USD 1M,individuals;corporate;foundations,online-donation,Niger SOS,
0495,SOS Children Children Mali,Mali,https://www.sos-childrensvillages.org,residential care,1990,1k,USD 2M,individuals;corporate;foundations,online-donation,Malian SOS,
0496,SOS Children Children Burkina Faso,Burkina Faso,https://www.sos-childrensvillages.org,residential care,1990,1k,USD 2M,individuals;corporate;foundations,online-donation,Burkinabe SOS,
0497,SOS Children Children Senegal,Senegal,https://www.sos-childrensvillages.org,residential care,1986,1k,USD 2M,individuals;corporate;foundations,online-donation,Senegalese SOS,
0498,SOS Children Children Guinea,Guinea,https://www.sos-childrensvillages.org,residential care,2005,500,USD 1M,individuals;corporate;foundations,online-donation,Guinean SOS,
0499,SOS Children Children Sierra Leone,Sierra Leone,https://www.sos-childrensvillages.org,residential care,2005,500,USD 1M,individuals;corporate;foundations,online-donation,Sierra Leonean SOS,
0500,SOS Children Children Liberia,Liberia,https://www.sos-childrensvillages.org,residential care,2006,500,USD 1M,individuals;corporate;foundations,online-donation,Liberian SOS,
0501,SOS Children Children Côte d'Ivoire,Côte d'Ivoire,https://www.sos-childrensvillages.org,residential care,1995,2k,USD 3M,individuals;corporate;foundations,online-donation,Ivorian SOS,
0502,SOS Children Children Togo,Togo,https://www.sos-childrensvillages.org,residential care,1985,1k,USD 2M,individuals;corporate;foundations,online-donation,Togolese SOS,
0503,SOS Children Children Benin,Benin,https://www.sos-childrensvillages.org,residential care,1986,500,USD 1M,individuals;corporate;foundations,online-donation,Beninese SOS,
0504,SOS Children Children Mauritania,Mauritania,https://www.sos-childrensvillages.org,residential care,2000,200,USD 1M,individuals;corporate;foundations,online-donation,Mauritanian SOS,
0505,SOS Children Children Tunisia,Tunisia,https://www.sos-childrensvillages.org,residential care,2010,100,USD 1M,individuals;corporate;foundations,online-donation,Tunisian SOS,
0506,SOS Children Children Libya,Libya,https://www.sos-childrensvillages.org,residential care,2015,200,USD 1M,individuals;corporate;foundations;multilateral,online-donation,Libyan SOS,
0507,SOS Children Children Algeria,Algeria,https://www.sos-childrensvillages.org,residential care,2010,100,USD 1M,individuals;corporate;foundations,online-donation,Algerian SOS,
0508,SOS Children Children Rwanda,Rwanda,https://www.sos-childrensvillages.org,residential care,1994,2k,USD 3M,individuals;corporate;foundations,online-donation,Rwandan SOS,
0509,SOS Children Children Burundi,Burundi,https://www.sos-childrensvillages.org,residential care,2000,500,USD 1M,individuals;corporate;foundations,online-donation,Burundian SOS,
0510,SOS Children Children Uganda,Uganda,https://www.sos-childrensvillages.org,residential care,1990,5k,USD 8M,individuals;foundations,online-donation,Ugandan SOS,
0511,SOS Children Children Kenya,Kenya,https://www.sos-childrensvillages.or.ke,residential care,1973,5k,USD 10M,individuals;corporate;foundations;government,online-donation;recurring-giving;annual-report,Kenyan SOS,
0512,SOS Children Children Tanzania,Tanzania,https://www.sos-tanzania.org,residential care,1991,3k,USD 5M,individuals;foundations,online-donation,Tanzanian SOS,
0513,SOS Children Children Bangladesh,Bangladesh,https://www.sos-childrensvillages.org,residential care,1973,5k,USD 5M,individuals;corporate;foundations,online-donation,Bangladeshi SOS,
0514,SOS Children Children Nepal,Nepal,https://www.sos-childrensvillages.org,residential care,1972,2k,USD 3M,individuals;corporate;foundations,online-donation,Nepali SOS,
0515,SOS Children Children Bhutan,Bhutan,https://www.sos-childrensvillages.org,residential care,2010,100,USD 1M,individuals;corporate;foundations,online-donation,Bhutanese SOS,
0516,SOS Children Children Myanmar,Myanmar,https://www.sos-childrensvillages.org,residential care,1995,2k,USD 3M,individuals;corporate;foundations,online-donation,Myanmar SOS,
0517,SOS Children Children Sri Lanka,Sri Lanka,https://www.sos-childrensvillages.org,residential care,1980,1k,USD 2M,individuals;corporate;foundations,online-donation,Sri Lankan SOS,
0518,SOS Children Children Maldives,Maldives,https://www.sos-childrensvillages.org,residential care,2010,100,USD 1M,individuals;corporate;foundations,online-donation,Maldivian SOS,
0519,SOS Children Children Pakistan,Pakistan,https://www.sos-childrensvillages.org,residential care,1980,5k,USD 8M,individuals;corporate;foundations,online-donation,Pakistani SOS,
0520,SOS Children Children Afghanistan,Afghanistan,https://www.sos-childrensvillages.org,residential care,2003,1k,USD 2M,individuals;corporate;foundations;multilateral,online-donation,Afghan SOS,
0521,SOS Children Children USA,USA,https://www.sos-usa.org,residential care,1963,3k,USD 50M,individuals;corporate;foundations;events,online-donation;recurring-giving;sponsor-portal;annual-report;charity-rating,American SOS village,
0522,SOS Children Children Hawaii,Hawaii,https://www.sos-childrensvillages.org,residential care,2003,200,USD 5M,individuals;corporate;foundations,online-donation,Hawaii SOS,
0523,SOS Children Children Canada,Canada,https://www.soschildrensvillages.ca,residential care,1969,1.5k,USD 15M,individuals;corporate;foundations,online-donation;recurring-giving;sponsor-portal;annual-report;charity-rating;multiling-site,Canadian SOS,
0524,Fundación JUCONI,Ecuador,https://www.juconi.org.ec,mixed,1994,5k,USD 2M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report,trauma-informed + family therapy model,original JUCONI model
0525,Fundación JUCONI México,Mexico,https://www.juconi.org.mx,mixed,2005,3k,USD 1M,individuals;foundations;corporate,online-donation;recurring-giving,Mexican JUCONI replication,
0526,Fundación JUCONI USA,USA,https://juconi-us.org,rights,2009,unknown,USD 500k,individuals;foundations,online-donation,JUCONI US advocacy,
0527,Fundación JUCONI Guatemala,Guatemala,https://juconi.org.gt,mixed,2005,2k,USD 1M,individuals;foundations;corporate,online-donation,Guatemalan JUCONI,
0528,Fundación JUCONI Paraguay,Paraguay,https://www.juconi.org.py,mixed,2005,1k,USD 500k,individuals;foundations;corporate,online-donation;recurring-giving,Paraguayan JUCONI,
0529,International Childcare Trust,UK,https://www.internationalchildcaretrust.org,health,1922,unknown,USD 2M,individuals;foundations,online-donation;recurring-giving,long-running global health NGO,
0530,The Population Council,USA,https://www.popcouncil.org,rights,1952,unknown,USD 100M,foundations;government,online-donation;annual-report,reproductive health + rights research,
0531,Childline International,Global,https://www.childline.org,rights,1969,unknown,USD 50M,individuals;foundations;government,online-donation;recurring-giving;multiling-site,child helpline model,
0532,Childline India,India,https://www.childlineindia.org.in,rights,1996,unknown,USD 10M,individuals;foundations;government,online-donation,1098 helpline India,
0533,Childline South Africa,South Africa,https://www.childlinesa.org.za,rights,1990,unknown,USD 5M,individuals;foundations;government,online-donation,South African helpline,
0534,Childline Kenya,Kenya,https://www.childlinekenya.org,rights,2003,unknown,USD 3M,individuals;foundations;government,online-donation,Kenyan helpline 116,
0535,Childline Philippines,Philippines,https://www.childhope.org.ph,rights,1988,unknown,USD 2M,individuals;foundations;government,online-donation,Filipino helpline,
0536,Childline UK,UK,https://www.childline.org.uk,rights,1986,unknown,USD 30M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report;charity-rating,NSPCC helpline,
0537,Helplines Partnership,UK,https://helplines.org,rights,1982,unknown,USD 1M,individuals;foundations,online-donation,helpline association UK,
0538,International Federation of Telephonic Emergency Services,Global,https://www.ifotes.org,rights,2000,unknown,USD 1M,individuals;foundations,online-donation,helpline federation,
0539,Darkness to Light,USA,https://www.d2l.org,rights,2000,unknown,USD 10M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report,child sexual abuse prevention training,
0540,Stop It Now,USA,https://www.stopitnow.org,rights,1995,unknown,USD 5M,individuals;foundations,online-donation,child sexual abuse prevention,
0541,Mama Cash,Netherlands,https://www.mamacash.org,rights,1983,unknown,USD 10M,foundations,online-donation;recurring-giving,women + girls rights fund,
0542,Global Fund for Women,USA,https://www.globalfundforwomen.org,rights,1987,unknown,USD 30M,individuals;foundations,online-donation;recurring-giving;annual-report;charity-rating,women + girls funding,
0543,Foundation for a Just Society,USA,https://www.fjs.org,rights,2012,unknown,USD 10M,foundations,online-donation,justice funding,
0544,NoVo Foundation,USA,https://novofoundation.org,rights,2006,unknown,USD 100M,foundations,online-donation,large foundation + movement,
0545,Vulcan Foundation,USA,https://www.vulcan.com,rights,1986,unknown,USD 100M,foundations,online-donation,Paul Allen's foundation,
0546,Bill & Melinda Gates Foundation,USA,https://www.gatesfoundation.org,rights,2000,unknown,USD 7B,foundations;earned-income,online-donation;recurring-giving;annual-report,largest US foundation,
0547,Ford Foundation,USA,https://www.fordfoundation.org,rights,1936,unknown,USD 16B,foundations;earned-income,online-donation;recurring-giving;annual-report,global development + rights,
0548,MacArthur Foundation,USA,https://www.macfound.org,rights,1978,unknown,USD 8B,foundations;earned-income,online-donation;recurring-giving;annual-report,big US foundation,
0549,Rockefeller Foundation,USA,https://www.rockefellerfoundation.org,rights,1913,unknown,USD 5B,foundations;earned-income,online-donation;recurring-giving;annual-report,oldest US foundation,
0550,Hewlett Foundation,USA,https://www.hewlett.org,rights,1966,unknown,USD 11B,foundations;earned-income,online-donation;recurring-giving;annual-report,Hewlett-Packard fortune,
0551,Packard Foundation,USA,https://www.packard.org,rights,1964,unknown,USD 8B,foundations;earned-income,online-donation;recurring-giving;annual-report,Hewlett-Packard foundation,
0552,Kellogg Foundation,USA,https://www.wkkf.org,rights,1930,unknown,USD 13B,foundations;earned-income,online-donation;recurring-giving;annual-report,Kellogg fortune foundation,
0553,Mott Foundation,USA,https://www.mott.org,rights,1926,unknown,USD 6B,foundations;earned-income,online-donation;recurring-giving;annual-report,General Motors foundation,
0554,Open Society Foundations,USA,https://www.opensocietyfoundations.org,rights,1993,unknown,USD 15B,foundations;earned-income,online-donation;recurring-giving;annual-report,George Soros foundation,
0555,Clinton Foundation,USA,https://www.clintonfoundation.org,rights,2001,unknown,USD 500M,foundations;earned-income,online-donation;recurring-giving;annual-report,Clinton family foundation,
0556,Obama Foundation,USA,https://www.obama.org,rights,2014,unknown,USD 500M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,Obama foundation,
0557,Carter Center,USA,https://www.cartercenter.org,rights,1982,unknown,USD 300M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,former president foundation,
0558,Bloomberg Philanthropies,USA,https://www.bloomberg.org,rights,2006,unknown,USD 1B,individuals;earned-income,online-donation;recurring-giving;annual-report,Bloomberg foundation,
0559,Schmidt Futures,USA,https://www.schmidtfutures.com,rights,2018,unknown,USD 1B,foundations,online-donation,Schmidt foundation,
0560,Tides Foundation,USA,https://www.tides.org,rights,1976,unknown,USD 500M,foundations,online-donation;recurring-giving,fiscal sponsor + progressive funding,
0561,Fidelity Charitable,USA,https://www.fidelitycharitable.org,rights,1991,unknown,USD 10B,individual,online-donation;recurring-giving;annual-report,donor-advised fund platform,
0562,Schwab Charitable,USA,https://www.schwabcharitable.org,rights,1999,unknown,USD 5B,individual,online-donation;recurring-giving;annual-report,donor-advised fund platform,
0563,Vanguard Charitable,USA,https://www.vanguardcharitable.org,rights,1997,unknown,USD 3B,individual,online-donation;recurring-giving;annual-report,donor-advised fund platform,
0564,National Philanthropic Trust,USA,https://www.nptrust.org,rights,1996,unknown,USD 2B,individual,online-donation;recurring-giving;annual-report,donor-advised fund platform,
0565,Jewish Communal Fund,USA,https://www.jewishcommunal.org,rights,1969,unknown,USD 3B,individual,online-donation;recurring-giving;annual-report,DAF + Jewish giving,
0566,Silicon Valley Community Foundation,USA,https://www.siliconvalleycf.org,rights,2007,unknown,USD 13B,individual,online-donation;recurring-giving;annual-report,large US community foundation,
0567,Ford Family Foundation,USA,https://www.fordfamily.org,rights,1957,unknown,USD 1B,individual,online-donation;recurring-giving;annual-report,Oregon foundation,
0568,Helmsley Trust,USA,https://www.helmsleytrust.org,rights,2008,unknown,USD 9B,individual,online-donation,Helmsley fortune,
0569,Vulcan Capital,USA,https://www.vulcan.com,rights,1986,unknown,USD 100M,earned-income,online-donation,Paul Allen's investments,
0570,Chan Zuckerberg Initiative,USA,https://chanzuckerberg.com,rights,2015,unknown,USD 10B,individual,online-donation;recurring-giving;annual-report,Zuckerberg philanthropy,
0571,Dangote Foundation,Nigeria,https://www.dangote.com,rights,1994,unknown,USD 1B,individual,online-donation,African largest foundation,
0572,Bharti Foundation,India,https://www.bhartifoundation.org,rights,2000,unknown,USD 100M,corporate,online-donation,Indian telecom foundation,
0573,Reliance Foundation,India,https://www.reliancefoundation.org,rights,2010,unknown,USD 500M,corporate,online-donation,Indian industrial foundation,
0574,Adani Foundation,India,https://www.adanifoundation.com,rights,1996,unknown,USD 100M,corporate,online-donation,Indian industrial foundation,
0575,Tata Trusts,India,https://www.tatatrusts.org,rights,1892,unknown,USD 5B,corporate,online-donation;recurring-giving,oldest Indian foundation,
0576,Infosys Foundation,India,https://www.infosys.com/infosys-foundation,rights,1996,unknown,USD 50M,corporate,online-donation,Indian IT foundation,
0577,Mahindra Foundation,India,https://www.mahindra.com,rights,2005,unknown,USD 100M,corporate,online-donation,Indian industrial foundation,
0578,Wipro Foundation,India,https://www.wipro.com,rights,1999,unknown,USD 100M,corporate,online-donation,Indian IT foundation,
0579,HCL Foundation,India,https://www.hclfoundation.org,rights,2006,unknown,USD 30M,corporate,online-donation,Indian IT foundation,
0580,L&T Foundation,India,https://www.lntsustainability.com,rights,2002,unknown,USD 30M,corporate,online-donation,Indian industrial foundation,
0581,Axis Bank Foundation,India,https://www.axisbank.com,rights,2003,unknown,USD 30M,corporate,online-donation,Indian bank foundation,
0582,HDFC Foundation,India,https://www.hdfcfoundation.com,rights,2010,unknown,USD 30M,corporate,online-donation,Indian bank foundation,
0583,ICICI Foundation,India,https://www.icicifoundation.org,rights,2008,unknown,USD 30M,corporate,online-donation,Indian bank foundation,
0584,SBI Foundation,India,https://www.sbifoundation.in,rights,2012,unknown,USD 30M,corporate,online-donation,Indian bank foundation,
0585,Telenor Foundation,Norway,https://www.telenor.com,rights,2000,unknown,USD 30M,corporate,online-donation,Norwegian telecom foundation,
0586,GSMA Mobile for Development,Global,https://www.gsma.com,rights,2007,unknown,USD 100M,corporate,online-donation,mobile industry NGO,
0587,GSMA Connected Society,USA,https://www.gsma.com,rights,2019,unknown,USD 50M,corporate,online-donation,mobile industry inclusion,
0588,GSMA Connected Women,USA,https://www.gsma.com,rights,2019,unknown,USD 30M,corporate,online-donation,mobile industry gender equity,
0589,GSMA Digital Identity,USA,https://www.gsma.com,rights,2017,unknown,USD 30M,corporate,online-donation,mobile identity,
0590,GSMA AgriTech,USA,https://www.gsma.com,rights,2016,unknown,USD 30M,corporate,online-donation,mobile agriculture,
0591,GSMA Innovation Fund,USA,https://www.gsma.com,rights,2018,unknown,USD 30M,corporate,online-donation,mobile innovation fund,
0592,GSMA Financial Inclusion,USA,https://www.gsma.com,rights,2015,unknown,USD 50M,corporate,online-donation,mobile money,
0593,ASHA (American School Health Association),USA,https://www.ashaweb.org,health,1927,unknown,USD 5M,individuals;foundations,online-donation,school health association,
0594,International School Health Network,Global,https://www.internationalschoolhealth.org,health,2008,unknown,USD 5M,individuals;foundations,online-donation,global school health,
0595,GLSEN,USA,https://www.glsen.org,rights,1990,unknown,USD 10M,individuals;foundations;corporate,online-donation;recurring-giving,LGBTQ student advocacy,
0596,PFLAG,USA,https://pflag.org,rights,1973,unknown,USD 10M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report,LGBTQ family advocacy,
0597,Trevor Project,USA,https://www.thetrevorproject.org,rights,1998,unknown,USD 30M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report;charity-rating,LGBTQ youth suicide hotline,
0598,It Gets Better Project,USA,https://itgetsbetter.org,rights,2010,unknown,USD 10M,individuals;foundations;corporate,online-donation,LGBTQ youth media,
0599,Trans Youth Equality Foundation,USA,https://www.transyouthequality.org,rights,2012,unknown,USD 5M,individuals;foundations,online-donation,transgender youth advocacy,
0600,Point Foundation,USA,https://www.pointfoundation.org,rights,2011,unknown,USD 10M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report,LGBTQ scholarships,
0601,Hetrick-Martin Institute,USA,https://www.hmi.org,rights,1979,unknown,USD 10M,individuals;foundations;government,online-donation;recurring-giving;annual-report,LGBTQ youth services,
0602,Ali Forney Center,USA,https://www.aliforneycenter.org,rights,2002,unknown,USD 10M,individuals;foundations;government,online-donation;recurring-giving,LGBTQ homeless youth,
0603,Ruth Ellis Center,USA,https://www.ruthelliscenter.org,rights,1999,unknown,USD 5M,individuals;foundations;government,online-donation,LGBTQ homeless youth Detroit,
0604,CenterLink,USA,https://www.lgbtcenters.org,rights,1994,unknown,USD 5M,individuals;foundations;corporate,online-donation,LGBTQ community center network,
0605,MAP (Movement Advancement Project),USA,https://www.lgbtmap.org,rights,2006,unknown,USD 10M,foundations,online-donation,LGBTQ policy research,
0606,NBJC (National Black Justice Coalition),USA,https://nbjc.org,rights,2003,unknown,USD 5M,individuals;foundations,online-donation,Black LGBTQ advocacy,
0607,HRC Foundation,USA,https://www.hrc.org,rights,1980,unknown,USD 30M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,Human Rights Campaign foundation,
0608,Family Acceptance Project,USA,https://familyproject.sfsu.edu,rights,2002,unknown,USD 5M,foundations,online-donation,San Francisco State research,
0609,Gender Spectrum,USA,https://www.genderspectrum.org,rights,2009,unknown,USD 3M,individuals;foundations,online-donation,gender diversity education,
0610,TYFA (Trans Youth Family Allies),USA,https://www.imatyfa.org,rights,2006,unknown,USD 2M,individuals;foundations,online-donation,trans youth family support,
0611,TSER (Trans Student Educational Resources),USA,https://www.transstudent.org,rights,2011,unknown,USD 1M,individuals;foundations,online-donation,trans student advocacy,
0612,InterACT,USA,https://interactadvocates.org,rights,2006,unknown,USD 2M,individuals;foundations,online-donation,intersex youth advocacy,
0613,hi (Humanity & Inclusion),France,https://www.hi.org,rights,1982,unknown,USD 200M,individuals;corporate;foundations;government,online-donation;recurring-giving;annual-report;multiling-site,disability inclusion global,
0614,Special Olympics,USA,https://www.specialolympics.org,rights,1968,unknown,USD 200M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report;charity-rating;multiling-site,athletes with intellectual disabilities,
0615,Paralympic Movement,Global,https://www.paralympic.org,rights,1989,unknown,USD 100M,government;corporate;foundations,online-donation;multiling-site,paralympic sport movement,
0616,American Association of People with Disabilities,USA,https://www.aapd.com,rights,1995,unknown,USD 10M,individuals;foundations;corporate,online-donation;recurring-giving,disability rights,
0617,National Disability Rights Network,USA,https://www.ndrn.org,rights,1982,unknown,USD 30M,government;foundations,online-donation,disability legal advocacy,
0618,Autism Speaks,USA,https://www.autismspeaks.org,rights,2005,unknown,USD 60M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report;charity-rating,autism advocacy,
0619,Autism Society of America,USA,https://autismsociety.org,rights,1965,unknown,USD 10M,individuals;foundations,online-donation;recurring-giving;annual-report,autism advocacy,
0620,Autistica,UK,https://www.autistica.org.uk,rights,2004,unknown,USD 5M,individuals;foundations,online-donation;recurring-giving,autism research UK,
0621,Ambitious about Autism,UK,https://www.ambitiousaboutautism.org.uk,rights,1997,unknown,USD 10M,individuals;foundations,online-donation;recurring-giving,autism education UK,
0622,National Autistic Society,UK,https://www.autism.org.uk,rights,1962,unknown,USD 30M,individuals;foundations,online-donation;recurring-giving;annual-report,UK autism org,
0623,Include Me,USA,https://www.includemeva.org,rights,2010,unknown,USD 5M,individuals;foundations;government,online-donation,disability inclusion global,
0624,Sightsavers,UK,https://www.sightsavers.org,health,1950,unknown,USD 100M,individuals;corporate;foundations;government,online-donation;recurring-giving;annual-report;charity-rating,eye care globally,
0625,CBM (Christian Blind Mission),Germany,https://www.cbm.org,health,1908,unknown,USD 100M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report;multiling-site,disability + eye care global,
0626,Orbis International,USA,https://www.orbis.org,health,1982,unknown,USD 100M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report;charity-rating,flying eye hospital,
0627,Helen Keller International,USA,https://www.hki.org,health,1915,unknown,USD 80M,individuals;corporate;foundations;government,online-donation;recurring-giving;annual-report,nutrition + vision,
0628,Fred Hollows Foundation,Australia,https://www.hollows.org,health,1992,unknown,USD 100M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,eye care Asia-Pacific,
0629,Lighthouse Guild,USA,https://www.lighthouseguild.org,health,1903,unknown,USD 50M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,vision + hearing loss,
0630,Childhood Cancer Foundation,USA,https://www.childhoodcancerfoundation.org,health,1998,unknown,USD 10M,individuals;corporate;foundations,online-donation,childhood cancer support,
0631,National Pediatric Cancer Foundation,USA,https://nationalpcf.org,health,1991,unknown,USD 10M,individuals;corporate;foundations,online-donation;recurring-giving,childhood cancer research,
0632,Kids v Cancer,USA,https://www.kidsvcancer.org,rights,2009,unknown,USD 5M,individuals;foundations;corporate,online-donation,childhood cancer advocacy,
0633,St Baldrick's Foundation,USA,https://www.stbaldricks.org,health,1999,unknown,USD 100M,individuals;corporate;events,online-donation;recurring-giving;annual-report;charity-rating,childhood cancer research,
0634,Alex's Lemonade Stand,USA,https://www.alexslemonade.org,health,2005,unknown,USD 30M,individuals;corporate;events,online-donation;recurring-giving;annual-report;charity-rating,childhood cancer research,
0635,Cancer Research UK,UK,https://www.cancerresearchuk.org,health,2002,unknown,USD 1B,individuals;corporate;events,online-donation;recurring-giving;annual-report;charity-rating,UK cancer research incl. children,
0636,Leukemia & Lymphoma Society,USA,https://www.lls.org,health,1949,unknown,USD 500M,individuals;corporate;events,online-donation;recurring-giving;annual-report;charity-rating,cancer research + patient services,
0637,American Academy of Pediatrics,USA,https://www.aap.org,health,1930,unknown,USD 200M,individuals;foundations,online-donation,pediatrician association,
0638,WHO Children,Global,https://www.who.int,health,1948,unknown,USD 1B,government;multilateral,online-donation,WHO global health,
0639,Save the Mothers,Canada,https://www.savethemothers.org,health,2000,unknown,USD 5M,individuals;foundations,online-donation,maternal health,
0640,Every Mother Counts,USA,https://everymothercounts.org,health,2010,unknown,USD 10M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report,maternal health (Christy Turlington),
0641,White Ribbon Alliance,Global,https://www.whiteribbonalliance.org,rights,1999,unknown,USD 10M,foundations;government,online-donation,safe motherhood global,
0642,Girl Effect,UK,https://www.girleffect.org,rights,2010,unknown,USD 50M,foundations;government,online-donation,Nike + NoVo funded girls work,
0643,She Should Run,USA,https://www.sheshouldrun.org,rights,2010,unknown,USD 5M,individuals;foundations,online-donation,women leadership,
0644,When We All Vote,USA,https://www.whenweallvote.org,rights,2018,unknown,USD 10M,individuals;corporate,online-donation,voting rights,
0645,DoSomething.org,USA,https://www.dosomething.org,rights,1993,unknown,USD 10M,individuals;foundations;corporate,online-donation,youth volunteer platform,
0646,Global Citizen,USA,https://www.globalcitizen.org,rights,2008,unknown,USD 100M,individuals;corporate;foundations,online-donation,global anti-poverty advocacy,
0647,ONE Campaign,USA,https://www.one.org,rights,2004,unknown,USD 100M,individuals;corporate;foundations,online-donation,anti-poverty advocacy (Bono),
0648,(RED),USA,https://www.red.org,health,2006,unknown,USD 100M,individuals;corporate,online-donation,HIV/AIDS product partnership,
0649,Product (RED),USA,https://www.red.org,health,2006,unknown,USD 100M,individuals;corporate,online-donation,product partnership AIDS,
0650,Global Fund to Fight AIDS,Global,https://www.theglobalfund.org,health,2002,unknown,USD 4B,government;corporate;foundations,online-donation;recurring-giving,largest AIDS funder,
0651,Elizabeth Glaser Pediatric AIDS Foundation,USA,https://www.pedaids.org,health,1988,unknown,USD 100M,individuals;foundations;corporate;government,online-donation;recurring-giving;annual-report,pediatric AIDS,
0652,mothers2mothers,South Africa,https://www.m2m.org,health,2001,unknown,USD 30M,individuals;foundations;corporate;government,online-donation;recurring-giving;annual-report,HIV-positive mothers peer education,
0653,Clinton Health Access Initiative,USA,https://www.clintonhealthaccess.org,health,2002,unknown,USD 200M,foundations;government,online-donation,global health access,
